I_Code,I_Name,Min_Reorder,I_P_Price,I_S_Price_W,I_S_Price_N,I_S_Price_P,I_Disc
247028085,"م 37 جنه كيدز ص",0,258,258,258,268,0
247028086,"م 153 جنه كيدز ص",0,350,350,350,360,0
247028087,"م 103 جنه كيدز ص",0,350,350,350,360,0
240555089,"م1008 قميص بنجالين كبسوله ص",0,225,234,235,250,0
247028088,"م 33 جنه كيدز ص",0,258,258,258,268,0
247028089,"م 3 جنه كيدز ص",0,258,258,258,268,0
247028090,"م 29 جنه كيدز ص",0,258,258,258,268,0
240555090,"م1015 قميص شبيكه كروهات ص",0,180,189,190,205,0
247028091,"م 412 جنه كيدز ص",0,315,315,315,325,0
247028092,"م 32 جنه كيدز ص",0,258,258,258,268,0
240555091,"م1014 قميص شبيكه مقلم ص",0,165,174,175,190,0
247028093,"م 413 جنه كيدز ص",0,340,340,340,350,0
240555092,"م1002 قميص مبرد شباب ص",0,180,189,190,205,0
242015004,"شروال غطس شبابى ",0,125,134,135,150,0
240507007,"شروال غطس باجى خاص",0,155,164,165,180,0
241011001,"قميص شبيكه مقلم رجالى ص",0,160,167,168,178,0
241011002,"قميص بسكوته رجالى ص",0,155,162,163,173,0
240023033,"بنطلون ترنج شبابى ",0,100,134,135,145,0
246278026,"م 1048 قمر بيروت ص",0,225,237,237,247,0
246278027,"امهات قمر بيروت ص",0,210,222,222,232,0
246046022,"م 1250 مستر كيرو ص",0,230,230,230,240,0
246046024,"م 1200 مستر كيرو ص",0,255,255,255,265,0
244505397,"س وسط م 9011 هشام ماهر",0,1180,1285,1285,1295,0
244505398,"س وسط م 9001 هشام ماهر",0,1180,1285,1285,1295,0
244505399,"ستارة طبى م 6611 هشام ماهر",0,1550,1655,1655,1665,0
244505400,"س لوكس ك م 83358 هشام ماهر",0,1180,1285,1285,1295,0
244505401,"س مطرزة ك م 3394 هشام ماهر",0,1380,1485,1485,1495,0
244505402,"مشجرة ك م 9006 هشام ماهر",0,1230,1335,1335,1345,0
244505403,"طقم شرايط هشام ماهر",0,179.166,192,192,202,0
244505404,"بوش لاب دبل هشام ماهر",0,1100,1205,1205,1215,0
244505405,"طقم شماعة الوان هشام ماهر",0,112.5,121,121,131,0
244505406,"حديدة ضهر فراشة هشام ماهر",0,850,950,950,960,0
244505407,"بوش اب ضهر فراشة هشام ماهر",0,1350,1455,1455,1465,0
246083092,"م 2083 ابو سمرة ص",0,0,229,229,239,0
246063028,"م 1003 عمر افندى ص",0,220,230,230,240,0
246063029,"م 1007 عمر افندى ص",0,220,230,230,240,0
246063030,"م 1006 عمر افندى ص",0,230,242,242,252,0
246063031,"م 1005 عمر افندى ص",0,220,230,230,240,0
246063032,"م 303 عمر افندى ص",0,150,155,159,169,0
246063033,"م 302 عمر افندى ص",0,150,159,159,169,0
246063034,"م 306 عمر افندى ص",0,140,149,149,159,0
246063035,"م 301 عمر افندى ص",0,140,149,149,159,0
246063036,,0,200,222,222,232,0
246063037,"م 305 عمر افندى ص",0,125,134,134,144,0
246063038,"م 304 عمر افندى ص",0,135,144,144,154,0
246063039,"م 307 عمر افندى ص",0,140,149,149,159,0
240124003,"محير تطريز ثرى ستار ",0,150,150,150,200,0
240124004,"بنطلون محير يوزد ",0,160,190,190,240,0
245036024,"طقم حمام روكسى سلسبيل",0,100,110,110,120,0
245036025,"طقم حمام منجد سلسبيل",0,95,100,100,110,0
245036026,"سفرة 6 كراسى سلسبيل",0,310,330,330,340,0
245036027,"طقم انترية سارة لوكس سلسبيل",0,360,380,380,390,0
245036028,"سفرة دانتيلا سلسبيل",0,295,315,315,325,0
240057001,"+1بنطلون ارمن رجالى الجوكر",0,175,229,230,260,0
244158001,"فستان محير تايجر م 501 بسملة",0,300,390,390,400,0
244158002,"م 502 بسملة",0,0,390,390,400,0
244158003,"م 503 بسملة",0,525,545,545,555,0
244158004,"م 504 بسملة",0,570,590,590,600,0
244158005,"م 505 بسملة",0,0,390,390,400,0
244158006,"م 506 بسملة",0,575,600,600,610,0
243517001,"موديل 501 هنا",0,220,235,235,245,0
243517002,"موديل 502 هنا",0,245,260,260,270,0
243517003,"موديل 503 هنا",0,245,260,260,270,0
243517004,"موديل 504 هنا",0,245,265,265,275,0
243517005,"موديل 505 هنا",0,245,265,265,275,0
243517006,"موديل 506 هنا",0,220,235,235,245,0
243517007,"موديل 507 هنا",0,245,260,260,270,0
243517008,"موديل 508 هنا",0,245,260,260,270,0
247575059,"م 1975 كوكو *1*",0,125,128,128,138,0
247575060,"م 1985 كوكو *1*",0,140,143,143,153,0
247575061,"م 1815 كوكو *1*",0,130,133,133,143,0
247575062,"م 1980 كوكو *1*",0,120,123,123,133,0
247575063,"م 2005 كوكو *1*",0,140,143,143,153,0
247575064,"م 2010 كوكو *1*",0,140,143,143,153,0
243555118,"ابوحسن م501  جنات",0,225,245,245,255,0
243555119,"مدارس م 511 جنات",0,255,275,275,285,0
243555120,"محير م 507 جنات",0,235,255,255,265,0
243555121,"ابو حسن م444 محير جنات",0,195,210,210,220,0
243555122,"ابوحسن م 777 جنات",0,230,245,245,255,0
243555123,"م 5003 جنات",0,200,215,215,225,0
243555124,"م 506 جنات",0,270,285,285,295,0
243555126,"م 502/501جنات",0,235,250,250,260,0
243555128,"م 5040 جنات",0,270,285,285,295,0
243555131,"م 05090 جنات",0,270,285,285,295,0
243555132,"م 300جنات",0,280,295,295,305,0
243555133,"م 301جنات",0,270,285,285,295,0
243555134,"م 500 جنات",0,280,295,295,305,0
243555135,"م 50008 جنات",0,280,295,295,305,0
243555136,"م 666 جنات",0,280,295,295,305,0
243501027,"حكاية م 1004 رحمة",0,265,275,275,285,0
243501028,"حكاية م 10046 رحمة",0,250,260,260,270,0
243501029,"حكاية م 1007 رحمة",0,210,220,220,230,0
243501030,"حكاية م 1008 رحمة",0,210,220,220,230,0
247522023,"م 3300 الماجيكو *1*",0,310,310,310,320,0
247522024,"م 3500 الماجيكو *1*",0,360,360,360,370,0
247522025,"م 3600 الماجيكو *1*",0,250,250,250,260,0
240517004,"م3203 طقم اولادى تى شيرت بيزك ص",0,186,185,186,230,0
240517005,"م3205 طقم اولادى تى شيرت +شورت ص",0,186,185,186,230,0
240517006,"م3303 طقم اولادى تى شيرت بيزك ص",0,215,214,215,230,0
240517007,"م3304 طقم اولادى سنجل ص",0,215,214,215,240,0
240555093,"بنطلون سوفت جيب  ",0,130,138,139,149,0
240555094,"بنطلون سوفت ساده",0,125,134,135,145,0
243555137,"موديل 01 كروز",0,220,240,240,255,0
243555138,"موديل 99 كروز",0,280,300,300,320,0
243555139,"موديل 44 كروز",0,190,210,210,230,0
243555140,"موديل 55 كروز",0,285,300,300,320,0
243554013,"موديل 65 مكة",0,160,170,170,190,0
243554014,"موديل 75 مكة",0,225,245,245,260,0
243554015,"موديل 55 مكة",0,245,255,255,275,0
243554016,"موديل 45 مكة",0,245,255,255,275,0
240514023,"م128 اولادى\قميص\لياقه\كبسوله\قصات ص",0,185,189,190,200,0
243555150,"المعز 31 زين المعز",0,270,290,290,300,0
243555151,"زين م 114 زين المعز",0,275,295,295,305,0
243555152,"زين م 505 زين المعز",0,240,255,255,265,0
242010024,"جيبه ساده كباسين الدكتور ص",0,125,135,135,145,0
242010025,"بنطلون كباسين اسكوبه الدكتور ص",0,170,185,185,195,0
242010026,"بنطلون بليسه اسكوبه الدكتور ص",0,170,185,185,195,0
242010027,"جيبه دبل كلوشى بلسيه استك الدكتور ص",0,190,210,210,220,0
242010028,"جيبه شفون بليسه الدكتور ص",0,200,215,215,225,0
242010029,"جيبه اسكوبه بليسه استك عادى الدكتور ",0,150,160,160,170,0
242010030,"جيبه مشجره استك الدكتور",0,190,205,205,215,0
242010031,"جيبه مشجره ادوار الدكتور ص",0,175,190,190,200,0
242010032,"جيبه ادوار اسكوبه الدكتور ص",0,180,190,190,200,0
243518029,"م 102 كنوز",0,200,220,220,230,0
247053049,"م 401 المجد ص",0,330,330,330,340,0
247053060,"م 415 المجد ص",0,235,235,235,245,0
247053061,"م 417 المجد ص",0,330,330,330,340,0
247053062,"م 418 المجد ص",0,275,275,275,285,0
247053063,"م 419 المجد ص",0,225,225,225,235,0
247053064,"م 421 المجد ص",0,235,235,235,245,0
247053065,"م 423 المجد ص",0,380,380,380,390,0
247053066,"م 425 المجد ص",0,380,380,380,390,0
247053067,"م 426 المجد ص",0,235,235,235,245,0
247053068,"م 427 المجد ص",0,375,375,375,385,0
247053069,"م 428 المجد ص",0,375,375,375,385,0
247053070,"م 430 المجد ص",0,210,210,210,220,0
247053071,"م 431 المجد ص",0,210,210,210,220,0
247053072,"م 433 المجد ص",0,210,210,210,220,0
247053073,"م 435 المجد ص",0,350,350,350,360,0
247053074,"م 436 المجد ص",0,400,400,400,410,0
247053075,"م 437 المجد ص",0,425,425,425,435,0
247053076,"م 438 المجد ص",0,285,285,285,295,0
247053077,"م 440 المجد ص",0,320,320,320,330,0
246312040,"بجامة ورقة شجر م 06 بى ام",0,101,111,111,121,0
246312041,"بجامة وردة جامبو م 08 بى ام",0,102,112,112,122,0
246312042,"بجامة وردة جامبو م 037 بى ام",0,106.6,117,117,127,0
246312043,"طقم برموده عباد الشمس 050 بى ام",0,90,99,99,109,0
246312044,"بجامة وردة م 038 بى ام",0,97,107,107,117,0
246312045,"بجامة جينز محيرات م 132 بى ام",0,129,139,139,149,0
246312046,"سلوبتة م 010 بى ام",0,166,178,178,188,0
246056030,"م 218 رماج",0,350,350,350,360,0
246056031,"م 222 رماج ص",0,325,325,325,335,0
246056033,"م 315 رماج ص",0,395,395,395,405,0
246056034,"م 320 رماج ص",0,425,425,425,435,0
246056035,"م 415 رماج ص",0,450,450,450,460,0
246056036,"م 420 رماج ص",0,465,465,465,475,0
246056037,"م 421 رماج ص",0,499,499,499,509,0
246056038,"م 424 رماج ص",0,525,525,525,535,0
246056039,"م 426 رماج ص",0,460,460,460,470,0
246312047,"فست ساده بى ام",0,120,130,130,140,0
246312048,"بجامة اديدس شريط م 035 بى ام",0,190,202,202,212,0
246312049,"بجامة كباسين اديدس م 031 بى ام",0,155,166,166,176,0
246312050,"بجامة جاكت شيفون م 209 بى ام",0,110,121,121,131,0
242135009,"م 2030 لين كيدز",0,235,255,255,265,0
242135010,"م 1008 لين كيدز",0,220,240,240,250,0
242135011,"م 1010 لين كيدز",0,190,210,210,220,0
247130020,"بناتى م 1169 القدس ص",0,140,153,153,163,0
246039039,"م 8362 جى ام ص",0,325,325,325,335,0
246039040,"م 3403 جى ام ص",0,225,225,225,235,0
246039041,"م 2757 جى ام ص",0,310,310,310,320,0
246039042,"م 2707 جى ام ص",0,315,315,315,325,0
246039043,"م 8058 جى ام ص",0,330,330,330,340,0
246039044,"م 2751 جى ام ص",0,280,280,280,290,0
246039045,"م 2715 جى ام ص",0,320,320,320,330,0
246039046,"م 2752 جى ام ص",0,300,300,300,310,0
246039047,"م 3402 جى ام ص",0,210,210,210,220,0
246039048,"م 2755 جى ام ص",0,310,310,310,320,0
246039049,"م 8363 جى ام ص",0,280,280,280,290,0
246039050,"م 8657 جى ام ص",0,225,225,225,235,0
246039051,"م 3601 جى ام ص",0,225,225,225,235,0
246039052,"م 2710 جى ام ص",0,300,300,300,310,0
246039053,"م 8056 جى ام ص",0,300,300,300,310,0
246039054,"م 2708 جى ام ص",0,325,325,325,335,0
246039055,"م 3401 جى ام ص",0,225,225,225,235,0
240514024,"م200 محير\قميص\كبسوله\مضلع زراير ص",0,225,229,230,240,0
240514025,"م51 بيبى\قميص\مضلع\لياقه\كبسوله ص",0,145,149,150,160,0
240514026,"م217محير\تونز\زنط\مطبوع سوسته ص",0,290,294,295,305,0
240514027,"م124 اولادى \قميص\لياقه\كبسوله ص",0,180,184,185,195,0
240514028,"م224محير\قميص\لياقه\كبسوله ص",0,200,204,205,215,0
240514029,"م116اولادى \تونز\قميص\سوسته ص",0,260,264,265,275,0
243004006,"كريب اسكوبا سليكون ص",0,380,400,400,420,0
246050005,"سكوبا بلسيه كرستال ",0,240,255,255,275,0
243092014,"م 455 جويس *1*",0,310,330,330,340,0
243515027,"م فرح 020 فرح",0,230,245,245,255,0
243515028,"سمسمة م 102 فرح",0,265,280,280,290,0
244014001,"م612 جاكت شريط م10\12\14 نيوكريم ",0,190,200,200,220,0
243515029,"سمسمة م 101 فرح",0,235,250,250,260,0
244014002,"م612 مقاس4\6\8 نيو كريم ",0,180,190,190,210,0
244014003,"م614 مقاس 10\12\14 نيو كريم",0,170,180,180,200,0
244014004,"م614مقاس4\6\8 نيو كريم",0,160,170,170,190,0
243515030,"فرح م 019 فرح",0,250,275,275,285,0
244014005,"م615 مقاس 10\12\14 نيو كريم ",0,190,200,200,220,0
243515031,"بشرى م 9 فرح ",0,235,250,250,260,0
244014006,"م615 م4\6\8 نيو كريم ",0,180,190,190,210,0
243515033,"فرح م 016 فرح",0,230,245,245,255,0
244014007,"م627 مقاس10\12\14 نيو كريم ",0,170,180,180,200,0
244014008,"م627 مقاس 4\6\8 نيو كريم ",0,160,170,170,190,0
244014009,"م 8\10\12\14\16 م801 نيو كريم ",0,110,120,120,140,0
243555141,"م 504 زين المعز",0,200,215,215,225,0
244014010,"م 10\12\14 م802 نيو كريم ",0,165,175,175,195,0
243555142,"المعز 504 زين المعز",0,170,185,185,195,0
244014011,"م 1\2\3 م805 نيو كريم ",0,180,190,190,210,0
243555143,"المعز 503 زين المعز",0,200,215,215,225,0
243555144,"زين م 502 زين المعز",0,170,185,185,195,0
244014012,"م8 6\8\10 م812 نيو كريم ",0,190,200,200,220,0
243555145,"المعز 502 زين المعز",0,220,235,235,245,0
244014013,"م 6\8\10 م814 نيو كريم ",0,275,285,285,305,0
243555146,"زين م 503 زين المعز",0,215,230,230,240,0
243555147,"المعز م 501 زين المعز",0,215,230,230,240,0
243555148,"زين م 501 زين المعز",0,240,255,255,265,0
243555149,"المعز م 1999 زين المعز",0,275,220,220,230,0
246039056,"م 3408 جى ام ص",0,270,270,270,280,0
246039057,"م 2720 جى ام ص",0,320,320,320,330,0
246039058,"م 2802 جى ام ص",0,350,350,350,360,0
246039059,"م 8072 جى ام ص",0,325,325,325,335,0
246039060,"م 8211 جى ام ص",0,350,350,350,360,0
246039061,"م 2709 جى ام ص",0,330,330,330,340,0
246039062,"م 2704 جى ام ص",0,325,325,325,335,0
246039063,"م 2706 جى ام ص",0,315,315,315,325,0
246039064,"م 8658 جى ام ص",0,160,160,160,170,0
246039065,"م 2851 جى ام ص",0,325,325,325,335,0
246039066,"م 8066 جى ام ص",0,315,315,315,325,0
246039067,"م 2803 جى ام ص",0,350,350,350,360,0
246039068,"م 8068 جى ام ص",0,340,340,340,350,0
246039069,"م 8067 جى ام ص",0,350,350,350,360,0
246039070,"م 3553 جى ام ص",0,210,210,210,220,0
246039071,"م 2717 جى ام ص",0,350,350,350,360,0
240621002,"تشيرت اطفالى م2\4\6 ص",0,37,42,43,53,0
246039072,"م 8214 جى ام ص",0,350,350,350,360,0
246039073,"م 2718 جى ام ص",0,325,325,325,335,0
246039074,"م 8115 جى ام ص",0,300,300,300,310,0
246039075,"م 3412 جى ام ص",0,215,215,215,225,0
246039076,"م 8359 جى ام ص",0,300,300,300,310,0
246039077,"م 8357 جى ام ص",0,310,310,310,320,0
246039078,"م 3413 جى ام ص",0,220,220,220,230,0
246039079,"م 3551 جى ام ص",0,195,195,195,205,0
246039080,"م 3602 جى ام ص",0,220,220,220,230,0
246039081,"م 3409 جى ام ص",0,225,225,225,235,0
246039082,"م 3555 جى ام ص",0,195,195,195,205,0
246039083,"م 2951 جى ام ص",0,395,395,395,405,0
246039084,"م 2719 جى ام ص",0,370,370,370,380,0
240054001,"بيبى جينز ",0,100,107,108,118,0
246039085,"م 8114 جى ام ص",0,300,300,300,310,0
246039086,"م 8360 جى ام ص",0,300,300,300,310,0
246039087,"م 8660 جى ام ص",0,175,175,175,185,0
246039088,"م 8664 جى ام ص",0,175,175,175,185,0
246039089,"م 8617 جى ام ص",0,205,205,205,215,0
246039090,"م 8659 جى ام ص",0,170,170,170,180,0
243503001,"مكة م 111 صدفة",0,335,355,355,365,0
243503002,"مكة م 222 صدفة",0,310,330,330,340,0
243503003,"مكة م 333 صدفة",0,255,275,275,285,0
243503004," م 501 صدفة",0,300,320,320,330,0
243503005," م 502 صدفة",0,335,355,355,365,0
243503006," م 503 صدفة",0,310,330,330,340,0
243503007," م 504 صدفة",0,355,375,375,385,0
246079041,"م 2032 مسايا ص",0,145,150,150,160,0
240536059,"م501 توينز مبرد بيبى ص",0,265,264,265,275,0
240536060,"م509توينز بنجالين بيبى مستورد",0,305,304,305,315,0
246003012,"م 612 بسنت ص",0,140,140,140,150,0
246003013,"م 613 بسنت ص",0,150,150,150,160,0
240536062,"506توينز بنجالين بيبى مستورد ص",0,305,304,305,315,0
246003014,"م 615 بسنت ص",0,150,150,150,160,0
246003015,"م 617 بسنت ص",0,140,140,140,150,0
240536063,"512توينز بنجالين بيبى مستورد ص",0,305,304,305,315,0
240536064,"م508 توينز بنجالين مستورد بيبى ص",0,305,304,305,315,0
240536065,"م504وينز مبرد بيبى ص",0,265,264,265,275,0
240536066,"م517 توينز بنجالين مستورد بيبى ص",0,305,304,305,315,0
240536067,"م515 توينز بنجالين مستورد بيبى ص",0,305,304,305,315,0
240536068,"م511توينز بنجالين مستورد بيبى ص",0,305,304,305,315,0
240536069,"م513توينز بنجالين مستورد بيبى ص",0,305,304,305,315,0
240536070,"م510 توينز بنجالين مستورد بيبى ص",0,305,304,305,315,0
